taxon_id,output_column,value,previous_value,value_origin,value_origin_zh,source_id_used,candidate_ids_used,review_decision_ids_used
Lanceolaria_sp.,voltinism__multivoltine_gt_1_generation_per_year,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Lanceolaria_sp.,fertilization_mode__internal,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,fertilization_mode__external,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,oviposition_mode__egg_mass,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Lanceolaria_sp.,oviposition_mode__soft_chorion,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Whitmania_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,shape_S1_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,shape_S2_non_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,armour_AR1_none,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,armour_AR3_strong,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,feeding_group__predator_piercer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,feeding_group__parasite,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,respiration__integument,,,missing,仍缺失,,,
Whitmania_sp.,respiration__gill,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Whitmania_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Whitmania_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Whitmania_sp.,aquatic_stage__egg_larva_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Whitmania_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Whitmania_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,life_span_bin__gt_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,voltinism__univoltine_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,voltinism__multivoltine_gt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Whitmania_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Whitmania_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Whitmania_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Whitmania_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Whitmania_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Cryptotendipes_sp.,max_size_coarse__lt_10mm,,,missing,仍缺失,,,
Cryptotendipes_sp.,max_size_coarse__ge_approx_10mm,,,missing,仍缺失,,,
Cryptotendipes_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Cryptotendipes_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Cryptotendipes_sp.,armour_AR1_none,,,missing,仍缺失,,,
Cryptotendipes_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Cryptotendipes_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Cryptotendipes_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0026
Cryptotendipes_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0028
Cryptotendipes_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0027
Cryptotendipes_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0029
Cryptotendipes_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0021
Cryptotendipes_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0020
Cryptotendipes_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0024
Cryptotendipes_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0025
Cryptotendipes_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0023
Cryptotendipes_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0022
Cryptotendipes_sp.,respiration__integument,,,missing,仍缺失,,,
Cryptotendipes_sp.,respiration__gill,,,missing,仍缺失,,,
Cryptotendipes_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Cryptotendipes_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Cryptotendipes_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Cryptotendipes_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Cryptotendipes_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Cryptotendipes_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Cryptotendipes_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Cryptotendipes_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Cryptotendipes_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Cryptotendipes_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Cryptotendipes_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Cryptotendipes_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Cryptotendipes_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Cryptotendipes_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Cryptotendipes_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Cryptotendipes_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Cryptotendipes_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Cryptotendipes_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Rheotanytarsus_sp.,max_size_coarse__lt_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,max_size_coarse__ge_approx_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Rheotanytarsus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Rheotanytarsus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Rheotanytarsus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Rheotanytarsus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Rheotanytarsus_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Rheotanytarsus_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Rheotanytarsus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Rheotanytarsus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Rheotanytarsus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Rheotanytarsus_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Rheotanytarsus_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Rheotanytarsus_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Rheotanytarsus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rheotanytarsus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,max_size_coarse__lt_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,max_size_coarse__ge_approx_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Polypedilum_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Polypedilum_sp.,armour_AR1_none,,,missing,仍缺失,,,
Polypedilum_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Polypedilum_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Polypedilum_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,feeding_group__parasite,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539; eol_polypedilum_scalaenum_20260512; galizzi_2012_chironomidae_diet,CAND_POLYPEDILUM_SP_P0_006; CAND_POLYPEDILUM_SP_FULL_009; CAND_POLYPEDILUM_SP_FULL_010,RGD-0034; RGD-0037; RGD-0038
Polypedilum_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,aquatic_stage__egg_larva_aquatic,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,tang_2014_polypedilum_masudai_immature,CAND_POLYPEDILUM_SP_FULL_007,RGD-0035
Polypedilum_sp.,aquatic_stage__fully_aquatic,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,tang_2014_polypedilum_masudai_immature,CAND_POLYPEDILUM_SP_FULL_008,RGD-0036
Polypedilum_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,life_span_bin__le_1yr,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_POLYPEDILUM_SP_P0_001,RGD-0029
Polypedilum_sp.,life_span_bin__gt_1yr,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_POLYPEDILUM_SP_P0_002,RGD-0030
Polypedilum_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_POLYPEDILUM_SP_P0_003,RGD-0031
Polypedilum_sp.,voltinism__univoltine_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_POLYPEDILUM_SP_P0_004,RGD-0032
Polypedilum_sp.,voltinism__multivoltine_gt_1_generation_per_year,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,fu_2022_fevo922539,CAND_POLYPEDILUM_SP_P0_005,RGD-0033
Polypedilum_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Polypedilum_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,shape_S1_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,shape_S2_non_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,armour_AR1_none,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,armour_AR3_strong,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,feeding_group__predator_piercer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,feeding_group__parasite,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,respiration__integument,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,respiration__gill,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,aquatic_stage__egg_larva_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,aquatic_stage__fully_aquatic,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,life_span_bin__gt_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,voltinism__univoltine_1_generation_per_year,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,voltinism__multivoltine_gt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Hemiclepsis_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Hemiclepsis_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Macrobrachium_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,shape_S1_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,shape_S2_non_streamlined,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,armour_AR1_none,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,armour_AR2_weak,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,armour_AR3_strong,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,feeding_group__shredder,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Macrobrachium_sp.,respiration__aerial_any,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
